cell_id,cell_lat,cell_lon,zone_type,cell_lot_count
cell_00012060,29.513276893757077,-95.1567755596449,Residential,12
cell_00012061,29.513276893757077,-95.15522049383242,Residential,12
cell_00012062,29.513276893757077,-95.15366542801996,Residential,4
cell_00012086,29.513276893757077,-95.11634384852073,Institutional,3
cell_00012733,29.514625876165955,-95.16610595451971,Residential,4
cell_00012734,29.514625876165955,-95.16455088870723,Residential,6
cell_00012735,29.514625876165955,-95.16299582289477,Residential,14
cell_00012736,29.514625876165955,-95.16144075708229,Residential,19
cell_00012737,29.514625876165955,-95.15988569126984,Residential,16
cell_00012738,29.514625876165955,-95.15833062545735,Residential,12
cell_00012739,29.514625876165955,-95.1567755596449,Residential,13
cell_00012740,29.514625876165955,-95.15522049383242,Residential,11
cell_00012741,29.514625876165955,-95.15366542801996,Residential,5
cell_00013414,29.515974858574832,-95.16299582289477,Residential,9
cell_00013415,29.515974858574832,-95.16144075708229,Residential,14
cell_00013416,29.515974858574832,-95.15988569126984,Residential,13
cell_00013417,29.515974858574832,-95.15833062545735,Residential,8
cell_00013418,29.515974858574832,-95.1567755596449,Residential,14
cell_00013419,29.515974858574832,-95.15522049383242,Residential,4
cell_00014093,29.51732384098371,-95.16299582289477,Mixed-Use,7
cell_00014094,29.51732384098371,-95.16144075708229,Residential,21
cell_00014095,29.51732384098371,-95.15988569126984,Residential,14
cell_00014096,29.51732384098371,-95.15833062545735,Residential,15
cell_00014097,29.51732384098371,-95.1567755596449,Residential,5
cell_00014773,29.51867282339259,-95.16144075708229,Residential,11
cell_00014774,29.51867282339259,-95.15988569126984,Residential,11
cell_00014775,29.51867282339259,-95.15833062545735,Residential,13
cell_00014776,29.51867282339259,-95.1567755596449,Residential,4
cell_00015439,29.520021805801466,-95.18165661264439,Residential,12
cell_00015440,29.520021805801466,-95.1801015468319,Residential,9
cell_00015441,29.520021805801466,-95.17854648101945,Residential,3
cell_00015452,29.520021805801466,-95.16144075708229,Institutional,5
cell_00015453,29.520021805801466,-95.15988569126984,Residential,5
cell_00015454,29.520021805801466,-95.15833062545735,Residential,17
cell_00015455,29.520021805801466,-95.1567755596449,Residential,12
cell_00015456,29.520021805801466,-95.15522049383242,Residential,4
cell_00016117,29.521370788210344,-95.18321167845684,Residential,6
cell_00016118,29.521370788210344,-95.18165661264439,Residential,21
cell_00016119,29.521370788210344,-95.1801015468319,Residential,20
cell_00016120,29.521370788210344,-95.17854648101945,Residential,18
cell_00016121,29.521370788210344,-95.17699141520697,Residential,4
cell_00016123,29.521370788210344,-95.17388128358203,Institutional,6
cell_00016124,29.521370788210344,-95.17232621776958,Institutional,7
cell_00016130,29.521370788210344,-95.16299582289477,Institutional,3
cell_00016133,29.521370788210344,-95.15833062545735,Institutional,8
cell_00016134,29.521370788210344,-95.1567755596449,Residential,16
cell_00016135,29.521370788210344,-95.15522049383242,Residential,17
cell_00016797,29.522719770619222,-95.18165661264439,Residential,23
cell_00016798,29.522719770619222,-95.1801015468319,Residential,21
cell_00016799,29.522719770619222,-95.17854648101945,Residential,23
cell_00016800,29.522719770619222,-95.17699141520697,Residential,18
cell_00016801,29.522719770619222,-95.17543634939452,Residential,13
cell_00016802,29.522719770619222,-95.17388128358203,Residential,35
cell_00016803,29.522719770619222,-95.17232621776958,Residential,55
cell_00016804,29.522719770619222,-95.1707711519571,Institutional,10
cell_00016806,29.522719770619222,-95.16766102033216,Institutional,4
cell_00016812,29.522719770619222,-95.15833062545735,Institutional,5
cell_00016813,29.522719770619222,-95.1567755596449,Institutional,8
cell_00016814,29.522719770619222,-95.15522049383242,Residential,9
cell_00016829,29.522719770619222,-95.13189450664541,Residential,180
cell_00016851,29.522719770619222,-95.09768305877111,Residential,5
cell_00016852,29.522719770619222,-95.09612799295863,Residential,3
cell_00017474,29.5240687530281,-95.18476674426933,Residential,5
cell_00017475,29.5240687530281,-95.18321167845684,Residential,22
cell_00017476,29.5240687530281,-95.18165661264439,Residential,23
cell_00017477,29.5240687530281,-95.1801015468319,Residential,23
cell_00017478,29.5240687530281,-95.17854648101945,Residential,22
cell_00017479,29.5240687530281,-95.17699141520697,Residential,23
cell_00017480,29.5240687530281,-95.17543634939452,Residential,27
cell_00017481,29.5240687530281,-95.17388128358203,Residential,32
cell_00017482,29.5240687530281,-95.17232621776958,Residential,44
cell_00017483,29.5240687530281,-95.1707711519571,Residential,29
cell_00017484,29.5240687530281,-95.16921608614464,Institutional,5
cell_00017485,29.5240687530281,-95.16766102033216,Residential,3
cell_00017486,29.5240687530281,-95.16610595451971,Residential,15
cell_00017487,29.5240687530281,-95.16455088870723,Residential,21
cell_00017488,29.5240687530281,-95.16299582289477,Residential,7
cell_00017489,29.5240687530281,-95.16144075708229,Residential,3
cell_00017490,29.5240687530281,-95.15988569126984,Residential,9
cell_00017491,29.5240687530281,-95.15833062545735,Institutional,8
cell_00017492,29.5240687530281,-95.1567755596449,Residential,4
cell_00017493,29.5240687530281,-95.15522049383242,Residential,5
cell_00017494,29.5240687530281,-95.15366542801996,Residential,6
cell_00017504,29.5240687530281,-95.13811476989528,Institutional,3
cell_00017512,29.5240687530281,-95.12567424339554,Institutional,3
cell_00017528,29.5240687530281,-95.10079319039605,Residential,6
cell_00017529,29.5240687530281,-95.09923812458356,Commercial,17
cell_00017530,29.5240687530281,-95.09768305877111,Commercial,7
cell_00017531,29.5240687530281,-95.09612799295863,Residential,19
cell_00018152,29.525417735436978,-95.18632181008178,Residential,6
cell_00018153,29.525417735436978,-95.18476674426933,Residential,13
cell_00018154,29.525417735436978,-95.18321167845684,Institutional,8
cell_00018155,29.525417735436978,-95.18165661264439,Residential,25
cell_00018156,29.525417735436978,-95.1801015468319,Residential,21
cell_00018157,29.525417735436978,-95.17854648101945,Residential,24
cell_00018158,29.525417735436978,-95.17699141520697,Residential,25
cell_00018159,29.525417735436978,-95.17543634939452,Residential,27
cell_00018160,29.525417735436978,-95.17388128358203,Residential,29
cell_00018161,29.525417735436978,-95.17232621776958,Residential,26
cell_00018162,29.525417735436978,-95.1707711519571,Residential,36
cell_00018163,29.525417735436978,-95.16921608614464,Residential,9
cell_00018164,29.525417735436978,-95.16766102033216,Residential,14
cell_00018165,29.525417735436978,-95.16610595451971,Residential,18
cell_00018166,29.525417735436978,-95.16455088870723,Residential,21
cell_00018167,29.525417735436978,-95.16299582289477,Institutional,8
cell_00018168,29.525417735436978,-95.16144075708229,Institutional,9
cell_00018169,29.525417735436978,-95.15988569126984,Residential,25
cell_00018170,29.525417735436978,-95.15833062545735,Residential,22
cell_00018171,29.525417735436978,-95.1567755596449,Residential,13
cell_00018172,29.525417735436978,-95.15522049383242,Residential,22
cell_00018173,29.525417735436978,-95.15366542801996,Residential,7
cell_00018189,29.525417735436978,-95.12878437502047,Institutional,3
cell_00018192,29.525417735436978,-95.12411917758305,Institutional,3
cell_00018195,29.525417735436978,-95.11945398014566,Institutional,4
cell_00018207,29.525417735436978,-95.10079319039605,Residential,18
cell_00018208,29.525417735436978,-95.09923812458356,Institutional,18
cell_00018209,29.525417735436978,-95.09768305877111,Residential,18
cell_00018210,29.525417735436978,-95.09612799295863,Residential,13
cell_00018831,29.526766717845856,-95.18632181008178,Residential,6
cell_00018832,29.526766717845856,-95.18476674426933,Residential,22
cell_00018833,29.526766717845856,-95.18321167845684,Residential,17
cell_00018834,29.526766717845856,-95.18165661264439,Institutional,15
cell_00018835,29.526766717845856,-95.1801015468319,Residential,23
cell_00018836,29.526766717845856,-95.17854648101945,Residential,30
cell_00018837,29.526766717845856,-95.17699141520697,Residential,26
cell_00018838,29.526766717845856,-95.17543634939452,Residential,25
cell_00018839,29.526766717845856,-95.17388128358203,Residential,26
cell_00018840,29.526766717845856,-95.17232621776958,Residential,25
cell_00018841,29.526766717845856,-95.1707711519571,Residential,10
cell_00018843,29.526766717845856,-95.16766102033216,Residential,9
cell_00018845,29.526766717845856,-95.16455088870723,Residential,20
cell_00018848,29.526766717845856,-95.15988569126984,Residential,11
cell_00018849,29.526766717845856,-95.15833062545735,Residential,13
cell_00018850,29.526766717845856,-95.1567755596449,Residential,24
cell_00018851,29.526766717845856,-95.15522049383242,Residential,22
cell_00018852,29.526766717845856,-95.15366542801996,Residential,7
cell_00018862,29.526766717845856,-95.13811476989528,Institutional,5
cell_00018863,29.526766717845856,-95.1365597040828,Institutional,7
cell_00018864,29.526766717845856,-95.13500463827035,Institutional,9
cell_00018867,29.526766717845856,-95.13033944083293,Institutional,3
cell_00018873,29.526766717845856,-95.12100904595812,Institutional,3
cell_00018874,29.526766717845856,-95.11945398014566,Institutional,7
cell_00018885,29.526766717845856,-95.1023482562085,Residential,6
cell_00018886,29.526766717845856,-95.10079319039605,Commercial,13
cell_00018887,29.526766717845856,-95.09923812458356,Residential,16
cell_00018888,29.526766717845856,-95.09768305877111,Residential,10
cell_00019510,29.528115700254734,-95.18632181008178,Residential,13
cell_00019511,29.528115700254734,-95.18476674426933,Residential,17
cell_00019512,29.528115700254734,-95.18321167845684,Residential,21
cell_00019514,29.528115700254734,-95.1801015468319,Residential,18
cell_00019515,29.528115700254734,-95.17854648101945,Residential,28
cell_00019516,29.528115700254734,-95.17699141520697,Residential,29
cell_00019517,29.528115700254734,-95.17543634939452,Residential,25
cell_00019518,29.528115700254734,-95.17388128358203,Residential,23
cell_00019519,29.528115700254734,-95.17232621776958,Residential,16
cell_00019520,29.528115700254734,-95.1707711519571,Residential,16
cell_00019521,29.528115700254734,-95.16921608614464,Residential,16
cell_00019522,29.528115700254734,-95.16766102033216,Residential,31
cell_00019523,29.528115700254734,-95.16610595451971,Residential,16
cell_00019524,29.528115700254734,-95.16455088870723,Residential,21
cell_00019527,29.528115700254734,-95.15988569126984,Residential,6
cell_00019528,29.528115700254734,-95.15833062545735,Residential,23
cell_00019529,29.528115700254734,-95.1567755596449,Residential,23
cell_00019530,29.528115700254734,-95.15522049383242,Residential,21
cell_00019531,29.528115700254734,-95.15366542801996,Residential,7
cell_00019542,29.528115700254734,-95.1365597040828,Institutional,4
cell_00019564,29.528115700254734,-95.1023482562085,Residential,9
cell_00019565,29.528115700254734,-95.10079319039605,Institutional,18
cell_00019566,29.528115700254734,-95.09923812458356,Commercial,11
cell_00019567,29.528115700254734,-95.09768305877111,Residential,16
cell_00020188,29.529464682663612,-95.18787687589426,Residential,8
cell_00020189,29.529464682663612,-95.18632181008178,Residential,18
cell_00020190,29.529464682663612,-95.18476674426933,Residential,22
cell_00020192,29.529464682663612,-95.18165661264439,Institutional,5
cell_00020193,29.529464682663612,-95.1801015468319,Residential,15
cell_00020194,29.529464682663612,-95.17854648101945,Residential,21
cell_00020195,29.529464682663612,-95.17699141520697,Residential,27
cell_00020196,29.529464682663612,-95.17543634939452,Residential,25
cell_00020197,29.529464682663612,-95.17388128358203,Residential,13
cell_00020198,29.529464682663612,-95.17232621776958,Residential,21
cell_00020199,29.529464682663612,-95.1707711519571,Residential,27
cell_00020200,29.529464682663612,-95.16921608614464,Residential,23
cell_00020201,29.529464682663612,-95.16766102033216,Residential,25
cell_00020202,29.529464682663612,-95.16610595451971,Residential,22
cell_00020203,29.529464682663612,-95.16455088870723,Residential,16
cell_00020205,29.529464682663612,-95.16144075708229,Residential,9
cell_00020206,29.529464682663612,-95.15988569126984,Residential,25
cell_00020207,29.529464682663612,-95.15833062545735,Residential,23
cell_00020208,29.529464682663612,-95.1567755596449,Residential,21
cell_00020209,29.529464682663612,-95.15522049383242,Residential,19
cell_00020210,29.529464682663612,-95.15366542801996,Residential,6
cell_00020244,29.529464682663612,-95.10079319039605,Residential,7
cell_00020245,29.529464682663612,-95.09923812458356,Commercial,12
cell_00020867,29.53081366507249,-95.18787687589426,Residential,11
cell_00020868,29.53081366507249,-95.18632181008178,Residential,21
cell_00020869,29.53081366507249,-95.18476674426933,Residential,21
cell_00020870,29.53081366507249,-95.18321167845684,Residential,12
cell_00020871,29.53081366507249,-95.18165661264439,Residential,23
cell_00020872,29.53081366507249,-95.1801015468319,Residential,27
cell_00020873,29.53081366507249,-95.17854648101945,Residential,22
cell_00020874,29.53081366507249,-95.17699141520697,Residential,19
cell_00020875,29.53081366507249,-95.17543634939452,Residential,10
cell_00020876,29.53081366507249,-95.17388128358203,Residential,23
cell_00020877,29.53081366507249,-95.17232621776958,Residential,29
cell_00020878,29.53081366507249,-95.1707711519571,Residential,26
cell_00020879,29.53081366507249,-95.16921608614464,Residential,24
cell_00020880,29.53081366507249,-95.16766102033216,Residential,32
cell_00020881,29.53081366507249,-95.16610595451971,Residential,28
cell_00020882,29.53081366507249,-95.16455088870723,Residential,18
cell_00020883,29.53081366507249,-95.16299582289477,Residential,4
cell_00020884,29.53081366507249,-95.16144075708229,Residential,21
cell_00020885,29.53081366507249,-95.15988569126984,Residential,20
cell_00020886,29.53081366507249,-95.15833062545735,Residential,23
cell_00020887,29.53081366507249,-95.1567755596449,Residential,24
cell_00020888,29.53081366507249,-95.15522049383242,Residential,20
cell_00020889,29.53081366507249,-95.15366542801996,Residential,3
cell_00020915,29.53081366507249,-95.11323371689579,Institutional,3
cell_00020920,29.53081366507249,-95.10545838783344,Residential,17
cell_00020921,29.53081366507249,-95.10390332202098,Residential,10
cell_00020922,29.53081366507249,-95.1023482562085,Mixed-Use,10
cell_00020923,29.53081366507249,-95.10079319039605,Residential,21
cell_00021546,29.532162647481368,-95.18787687589426,Residential,14
cell_00021547,29.532162647481368,-95.18632181008178,Residential,19
cell_00021548,29.532162647481368,-95.18476674426933,Residential,18
cell_00021549,29.532162647481368,-95.18321167845684,Residential,19
cell_00021550,29.532162647481368,-95.18165661264439,Residential,25
cell_00021551,29.532162647481368,-95.1801015468319,Residential,20
cell_00021552,29.532162647481368,-95.17854648101945,Residential,26
cell_00021553,29.532162647481368,-95.17699141520697,Residential,7
cell_00021555,29.532162647481368,-95.17388128358203,Residential,15
cell_00021556,29.532162647481368,-95.17232621776958,Residential,22
cell_00021557,29.532162647481368,-95.1707711519571,Residential,21
cell_00021558,29.532162647481368,-95.16921608614464,Residential,21
cell_00021559,29.532162647481368,-95.16766102033216,Residential,27
cell_00021560,29.532162647481368,-95.16610595451971,Residential,21
cell_00021561,29.532162647481368,-95.16455088870723,Residential,18
cell_00021562,29.532162647481368,-95.16299582289477,Residential,29
cell_00021563,29.532162647481368,-95.16144075708229,Residential,8
cell_00021565,29.532162647481368,-95.15833062545735,Residential,24
cell_00021566,29.532162647481368,-95.1567755596449,Residential,18
cell_00021567,29.532162647481368,-95.15522049383242,Residential,3
cell_00021597,29.532162647481368,-95.10856851945837,Residential,5
cell_00021598,29.532162647481368,-95.10701345364592,Residential,20
cell_00021599,29.532162647481368,-95.10545838783344,Residential,17
cell_00021600,29.532162647481368,-95.10390332202098,Residential,8
cell_00021601,29.532162647481368,-95.1023482562085,Mixed-Use,20
cell_00021602,29.532162647481368,-95.10079319039605,Residential,10
cell_00022225,29.533511629890246,-95.18787687589426,Residential,6
cell_00022226,29.533511629890246,-95.18632181008178,Residential,19
cell_00022227,29.533511629890246,-95.18476674426933,Residential,22
cell_00022228,29.533511629890246,-95.18321167845684,Residential,24
cell_00022229,29.533511629890246,-95.18165661264439,Residential,17
cell_00022230,29.533511629890246,-95.1801015468319,Residential,19
cell_00022231,29.533511629890246,-95.17854648101945,Residential,25
cell_00022232,29.533511629890246,-95.17699141520697,Institutional,12
cell_00022233,29.533511629890246,-95.17543634939452,Residential,6
cell_00022234,29.533511629890246,-95.17388128358203,Institutional,9
cell_00022235,29.533511629890246,-95.17232621776958,Residential,16
cell_00022236,29.533511629890246,-95.1707711519571,Residential,26
cell_00022237,29.533511629890246,-95.16921608614464,Residential,27
cell_00022238,29.533511629890246,-95.16766102033216,Residential,22
cell_00022239,29.533511629890246,-95.16610595451971,Residential,18
cell_00022240,29.533511629890246,-95.16455088870723,Residential,29
cell_00022241,29.533511629890246,-95.16299582289477,Residential,23
cell_00022242,29.533511629890246,-95.16144075708229,Residential,4
cell_00022244,29.533511629890246,-95.15833062545735,Residential,9
cell_00022245,29.533511629890246,-95.1567755596449,Residential,3
cell_00022276,29.533511629890246,-95.10856851945837,Residential,23
cell_00022277,29.533511629890246,-95.10701345364592,Residential,14
cell_00022278,29.533511629890246,-95.10545838783344,Residential,18
cell_00022279,29.533511629890246,-95.10390332202098,Residential,14
cell_00022280,29.533511629890246,-95.1023482562085,Residential,10
cell_00022904,29.534860612299124,-95.18787687589426,Residential,5
cell_00022905,29.534860612299124,-95.18632181008178,Residential,19
cell_00022906,29.534860612299124,-95.18476674426933,Residential,20
cell_00022907,29.534860612299124,-95.18321167845684,Residential,24
cell_00022908,29.534860612299124,-95.18165661264439,Residential,22
cell_00022909,29.534860612299124,-95.1801015468319,Residential,20
cell_00022910,29.534860612299124,-95.17854648101945,Residential,24
cell_00022911,29.534860612299124,-95.17699141520697,Residential,10
cell_00022912,29.534860612299124,-95.17543634939452,Residential,21
cell_00022913,29.534860612299124,-95.17388128358203,Residential,24
cell_00022914,29.534860612299124,-95.17232621776958,Residential,15
cell_00022915,29.534860612299124,-95.1707711519571,Residential,24
cell_00022916,29.534860612299124,-95.16921608614464,Residential,21
cell_00022917,29.534860612299124,-95.16766102033216,Residential,18
cell_00022918,29.534860612299124,-95.16610595451971,Residential,27
cell_00022919,29.534860612299124,-95.16455088870723,Residential,21
cell_00022920,29.534860612299124,-95.16299582289477,Residential,3
cell_00022936,29.534860612299124,-95.13811476989528,Institutional,6
cell_00022939,29.534860612299124,-95.13344957245786,Institutional,12
cell_00022943,29.534860612299124,-95.12722930920799,Institutional,3
cell_00022944,29.534860612299124,-95.12567424339554,Institutional,6
cell_00022945,29.534860612299124,-95.12411917758305,Institutional,3
cell_00022955,29.534860612299124,-95.10856851945837,Residential,14
cell_00022956,29.534860612299124,-95.10701345364592,Residential,23
cell_00022957,29.534860612299124,-95.10545838783344,Residential,14
cell_00022958,29.534860612299124,-95.10390332202098,Residential,18
cell_00022970,29.534860612299124,-95.08524253227137,Residential,3
cell_00022971,29.534860612299124,-95.08368746645888,Residential,11
cell_00023581,29.536209594708,-95.1909870075192,Residential,5
cell_00023582,29.536209594708,-95.18943194170672,Residential,6
cell_00023583,29.536209594708,-95.18787687589426,Residential,12
cell_00023584,29.536209594708,-95.18632181008178,Residential,16
cell_00023585,29.536209594708,-95.18476674426933,Residential,14
cell_00023586,29.536209594708,-95.18321167845684,Residential,15
cell_00023587,29.536209594708,-95.18165661264439,Residential,22
cell_00023588,29.536209594708,-95.1801015468319,Residential,23
cell_00023589,29.536209594708,-95.17854648101945,Residential,22
cell_00023590,29.536209594708,-95.17699141520697,Residential,10
cell_00023591,29.536209594708,-95.17543634939452,Residential,21
cell_00023592,29.536209594708,-95.17388128358203,Residential,23
cell_00023593,29.536209594708,-95.17232621776958,Residential,26
cell_00023594,29.536209594708,-95.1707711519571,Residential,15
cell_00023596,29.536209594708,-95.16766102033216,Residential,21
cell_00023597,29.536209594708,-95.16610595451971,Residential,28
cell_00023598,29.536209594708,-95.16455088870723,Residential,22
cell_00023599,29.536209594708,-95.16299582289477,Residential,13
cell_00023613,29.536209594708,-95.14122490152022,Institutional,4
cell_00023615,29.536209594708,-95.13811476989528,Institutional,3
cell_00023623,29.536209594708,-95.12567424339554,Mixed-Use,23
cell_00023624,29.536209594708,-95.12411917758305,Residential,21
cell_00023630,29.536209594708,-95.11478878270825,Institutional,3
cell_00023633,29.536209594708,-95.11012358527086,Residential,3
cell_00023634,29.536209594708,-95.10856851945837,Residential,13
cell_00023635,29.536209594708,-95.10701345364592,Institutional,12
cell_00023636,29.536209594708,-95.10545838783344,Residential,20
cell_00023640,29.536209594708,-95.09923812458356,Unknown,157
cell_00023642,29.536209594708,-95.09612799295863,Unknown,57
cell_00023649,29.536209594708,-95.08524253227137,Residential,31
cell_00023650,29.536209594708,-95.08368746645888,Residential,15
cell_00024259,29.53755857711688,-95.19254207333165,Residential,7
cell_00024260,29.53755857711688,-95.1909870075192,Residential,19
cell_00024261,29.53755857711688,-95.18943194170672,Residential,23
cell_00024262,29.53755857711688,-95.18787687589426,Residential,22
cell_00024263,29.53755857711688,-95.18632181008178,Residential,19
cell_00024264,29.53755857711688,-95.18476674426933,Residential,14
cell_00024265,29.53755857711688,-95.18321167845684,Residential,7
cell_00024266,29.53755857711688,-95.18165661264439,Residential,22
cell_00024267,29.53755857711688,-95.1801015468319,Residential,29
cell_00024268,29.53755857711688,-95.17854648101945,Residential,25
cell_00024269,29.53755857711688,-95.17699141520697,Residential,20
cell_00024270,29.53755857711688,-95.17543634939452,Commercial,17
cell_00024271,29.53755857711688,-95.17388128358203,Residential,24
cell_00024272,29.53755857711688,-95.17232621776958,Residential,22
cell_00024273,29.53755857711688,-95.1707711519571,Residential,13
cell_00024275,29.53755857711688,-95.16766102033216,Residential,16
cell_00024276,29.53755857711688,-95.16610595451971,Residential,28
cell_00024277,29.53755857711688,-95.16455088870723,Residential,30
cell_00024278,29.53755857711688,-95.16299582289477,Residential,20
cell_00024284,29.53755857711688,-95.15366542801996,Institutional,4
cell_00024305,29.53755857711688,-95.12100904595812,Residential,3
cell_00024310,29.53755857711688,-95.11323371689579,Institutional,4
cell_00024313,29.53755857711688,-95.10856851945837,Commercial,5
cell_00024314,29.53755857711688,-95.10701345364592,Residential,13
cell_00024315,29.53755857711688,-95.10545838783344,Residential,3
cell_00024320,29.53755857711688,-95.09768305877111,Residential,6
cell_00024321,29.53755857711688,-95.09612799295863,Residential,19
cell_00024938,29.538907559525757,-95.19254207333165,Residential,6
cell_00024939,29.538907559525757,-95.1909870075192,Residential,15
cell_00024940,29.538907559525757,-95.18943194170672,Residential,21
cell_00024941,29.538907559525757,-95.18787687589426,Residential,21
cell_00024942,29.538907559525757,-95.18632181008178,Residential,24
cell_00024943,29.538907559525757,-95.18476674426933,Residential,21
cell_00024944,29.538907559525757,-95.18321167845684,Residential,7
cell_00024945,29.538907559525757,-95.18165661264439,Residential,26
cell_00024946,29.538907559525757,-95.1801015468319,Residential,24
cell_00024947,29.538907559525757,-95.17854648101945,Residential,28
cell_00024948,29.538907559525757,-95.17699141520697,Residential,25
cell_00024949,29.538907559525757,-95.17543634939452,Residential,18
cell_00024950,29.538907559525757,-95.17388128358203,Residential,25
cell_00024951,29.538907559525757,-95.17232621776958,Residential,19
cell_00024952,29.538907559525757,-95.1707711519571,Residential,24
cell_00024953,29.538907559525757,-95.16921608614464,Residential,24
cell_00024954,29.538907559525757,-95.16766102033216,Residential,17
cell_00024955,29.538907559525757,-95.16610595451971,Residential,29
cell_00024956,29.538907559525757,-95.16455088870723,Residential,19
cell_00024964,29.538907559525757,-95.15211036220748,Institutional,3
cell_00024965,29.538907559525757,-95.15055529639503,Institutional,3
cell_00024968,29.538907559525757,-95.14589009895761,Institutional,3
cell_00024982,29.538907559525757,-95.12411917758305,Residential,4
cell_00024988,29.538907559525757,-95.11478878270825,Institutional,5
cell_00024989,29.538907559525757,-95.11323371689579,Institutional,7
cell_00024997,29.538907559525757,-95.10079319039605,Residential,9
cell_00025617,29.540256541934635,-95.19254207333165,Residential,4
cell_00025618,29.540256541934635,-95.1909870075192,Residential,16
cell_00025619,29.540256541934635,-95.18943194170672,Residential,19
cell_00025620,29.540256541934635,-95.18787687589426,Residential,18
cell_00025621,29.540256541934635,-95.18632181008178,Residential,23
cell_00025622,29.540256541934635,-95.18476674426933,Residential,28
