location,osm_id,name,lat,lon,label,distance_m,lot_area_sqft,highway_type,lanes,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,res_ratio,com_ratio,median_income
lower_east_side,11865385959,The Izakaya NYC,40.7267795,-73.9873173,food_drink,605.8,2425.0,residential,1.0,137.9,320.7,107.9,135.2,0.8060344827586207,0.1939655172413793,
lower_east_side,10083217917,Bambina Blue Gelato,40.7217773,-73.9971586,food_drink,605.9,2561.0,secondary,1.0,82.7,114.1,377.4,26.2,0.0,1.0,
lower_east_side,10314828707,C. DiPalo,40.7193752,-73.9964618,food_drink,605.9,4747.0,residential,1.0,167.9,217.1,194.7,166.7,0.8333333333333334,0.1666666666666666,
lower_east_side,9715980450,Rabbit House Omakase & Sake Bar,40.7162726,-73.9895495,food_drink,606.3,2173.0,residential,,72.8,313.8,105.9,57.9,0.8403755868544601,0.1596244131455399,
lower_east_side,8272824070,The Straight Edge,40.7216088,-73.9827745,personal_care,606.4,2205.0,residential,,85.8,200.8,245.8,59.1,0.9111111111111112,0.0888888888888888,
lower_east_side,11865385957,Curry Flavor,40.7268042,-73.9873761,food_drink,606.5,2825.0,residential,1.0,132.4,317.3,107.7,134.3,0.8057553956834532,0.1942446043165467,
lower_east_side,4006308110,Happy Paws,40.7253645,-73.995326,retail,606.9,7900.0,primary,2.0,34.2,137.6,366.4,325.0,0.0,1.0,
lower_east_side,5302774621,Kith,40.7260461,-73.9943647,retail,607.5,3255.0,primary,2.0,14.0,82.4,310.1,261.5,0.0,1.0,
lower_east_side,5824619425,Soho Astrology,40.7217234,-73.9971794,leisure_entertainment,607.6,2687.0,secondary,1.0,78.2,115.4,371.2,25.2,0.9202209266646212,0.0797790733353789,
lower_east_side,11865385956,Raj Mahal,40.7268373,-73.9874547,food_drink,607.6,2425.0,residential,1.0,125.1,312.8,107.8,133.6,0.8529411764705882,0.1470588235294117,
lower_east_side,10979262379,MF Spa,40.719143,-73.9963326,personal_care,607.8,2347.0,residential,1.0,153.8,189.1,193.9,194.3,0.7507594049380792,0.2492405950619207,
lower_east_side,250268196,Reception Bar,40.7163474,-73.9913466,food_drink,608.1,2395.0,residential,,54.1,374.9,181.3,55.2,0.960020469519606,0.039979530480394,
lower_east_side,7275209203,AOI Kitchen,40.7268711,-73.987535,food_drink,608.8,2425.0,residential,1.0,117.6,308.3,108.5,133.3,0.8344827586206897,0.1655172413793103,
lower_east_side,3214617213,Helen Ficalora,40.7216887,-73.9971928,retail,608.8,2687.0,secondary,1.0,75.5,116.4,367.2,25.4,0.9202209266646212,0.0797790733353789,
lower_east_side,6053192785,POST,40.7229412,-73.9829274,food_drink,608.9,1923.0,tertiary,2.0,166.1,235.0,136.5,60.3,0.8678996036988111,0.1321003963011889,
