location,osm_id,lat,lon,distance_m,label,highway_type,lanes,lot_area_sqft,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,com_ratio,res_ratio,median_income
upper__east_side,12230629417,40.7743341,-73.9555786,120.9,food_drink,residential,,2690.0,87.1,69.2,242.2,380.8,0.0814597588791137,0.9185402411208864,
upper__east_side,11161553273,40.7724997,-73.9558893,122.5,food_drink,primary,4.0,3028.0,76.9,257.0,151.3,586.4,0.1818648856922681,0.8181351143077318,
upper__east_side,12231891577,40.7742703,-73.9554347,124.0,retail,residential,,2730.0,78.0,82.6,234.0,386.9,0.0815793767335617,0.9184206232664384,
upper__east_side,12231891576,40.7742536,-73.955399,125.0,personal_care,residential,,2730.0,75.9,86.0,232.1,388.6,0.0815793767335617,0.9184206232664384,
upper__east_side,9559467209,40.7723755,-73.9565249,125.1,retail,residential,1.0,2554.0,123.6,272.3,98.4,608.1,0.1166083624854239,0.8833916375145761,
upper__east_side,12150582151,40.7746026,-73.9568323,125.8,personal_care,primary,4.0,21473.0,18.6,64.4,247.6,377.2,0.0272755478123305,0.9727244521876696,
upper__east_side,8630401985,40.7731163,-73.9579098,126.2,health,primary,4.0,9705.0,6.4,222.2,74.1,564.9,0.0377515194986598,0.9622484805013402,
upper__east_side,8333736490,40.7739606,-73.9578708,126.3,food_drink,primary,4.0,2550.0,65.9,136.1,166.2,479.4,0.1783617000099532,0.8216382999900468,
upper__east_side,12231891579,40.7742301,-73.9553491,126.4,personal_care,residential,,3732.0,73.1,90.8,229.5,391.0,0.1318826244642268,0.8681173755357732,
upper__east_side,8333736489,40.773817,-73.9579582,127.8,food_drink,residential,1.0,2567.0,76.4,147.3,151.3,496.9,0.2965010963866908,0.7034989036133091,
upper__east_side,12231891572,40.7742033,-73.9552828,128.9,personal_care,residential,,3732.0,70.3,96.9,225.9,393.7,0.1318826244642268,0.8681173755357732,
upper__east_side,12943289050,40.7723305,-73.9564789,130.1,personal_care,residential,1.0,2554.0,123.9,276.8,102.9,612.3,0.0925497454881999,0.9074502545118,
upper__east_side,12231891574,40.7741732,-73.9552122,131.8,health,residential,,2043.0,67.6,103.5,222.4,396.9,0.339917695473251,0.660082304526749,
upper__east_side,12150623970,40.7728676,-73.9551746,131.9,leisure_entertainment,primary,4.0,12170.0,21.2,229.5,216.0,542.1,0.034705035971223,0.965294964028777,
upper__east_side,8333736493,40.7744968,-73.9573847,133.5,food_drink,secondary,3.0,1690.0,26.3,112.2,209.5,407.5,0.8552472858866104,0.1447527141133896,
upper__east_side,10755612113,40.7745235,-73.9573499,134.4,retail,primary,4.0,1690.0,28.3,108.5,212.8,403.5,0.8552472858866104,0.1447527141133896,
upper__east_side,5978557991,40.7731083,-73.954973,135.8,finance,secondary,3.0,5712.0,29.0,211.7,239.2,515.5,0.0955456783807117,0.9044543216192882,
upper__east_side,8630492211,40.7723547,-73.9570678,136.0,food_drink,residential,1.0,2554.0,115.7,284.0,53.7,620.8,0.0876501007976159,0.912349899202384,
upper__east_side,10755612110,40.774564,-73.9573292,137.4,personal_care,primary,4.0,1450.0,27.3,105.6,215.1,398.7,0.2000862440707201,0.7999137559292798,
upper__east_side,2723968407,40.7729878,-73.9579924,138.0,retail,residential,1.0,9705.0,15.8,234.2,62.9,580.8,0.0377515194986598,0.9622484805013402,
upper__east_side,8258925539,40.7734579,-73.9548306,140.7,retail,primary,4.0,7554.0,44.3,184.7,249.2,477.1,1.0,0.0,
upper__east_side,6240316485,40.7746187,-73.9572996,141.4,food_drink,primary,4.0,2898.0,27.0,101.8,218.6,392.2,0.2625360987135731,0.7374639012864269,
upper__east_side,5978557987,40.7722391,-73.9568554,143.4,personal_care,residential,1.0,2963.0,137.2,292.0,74.6,628.8,0.1596502590673575,0.8403497409326425,
upper__east_side,8333736488,40.7738874,-73.9581318,144.0,food_drink,residential,1.0,2567.0,81.2,134.8,151.3,497.3,0.2965010963866908,0.7034989036133091,
upper__east_side,7041755316,40.7733531,-73.9582015,144.2,office_professional,primary,4.0,17304.0,30.9,190.8,107.1,552.1,0.1594509029202441,0.8397892763974368,
upper__east_side,8333736495,40.7746639,-73.9572619,144.4,food_drink,primary,4.0,2898.0,27.1,97.8,222.6,386.2,0.2625360987135731,0.7374639012864269,
upper__east_side,9824706386,40.7726374,-73.9552176,144.4,personal_care,residential,1.0,12170.0,44.4,230.9,208.7,567.7,0.034705035971223,0.965294964028777,
upper__east_side,2723975581,40.7724775,-73.9554399,144.6,food_drink,residential,1.0,2094.0,62.7,233.3,189.2,586.0,0.1864584547255564,0.8135415452744436,
upper__east_side,8258925522,40.7738551,-73.9548221,146.7,retail,primary,4.0,22672.0,53.3,151.7,216.8,433.1,0.0665306484520535,0.9334693515479464,
upper__east_side,2724189466,40.7745596,-73.9575543,147.5,personal_care,secondary,3.0,1690.0,11.9,105.9,196.3,408.3,0.8552472858866104,0.1447527141133896,
upper__east_side,8250820319,40.7724145,-73.9554921,147.6,food_drink,residential,1.0,2000.0,70.5,232.7,184.9,593.2,0.2,0.8,
upper__east_side,12230629416,40.7748046,-73.9561156,148.6,health,residential,,16663.0,82.5,0.0,271.8,336.9,0.1822745739706033,0.8177254260293967,
upper__east_side,7085164539,40.7723544,-73.9555308,151.3,food_drink,primary,4.0,2168.0,77.8,231.5,182.0,600.1,0.1873147599288678,0.8126852400711322,
upper__east_side,9559184089,40.7722993,-73.9555674,154.9,food_drink,primary,4.0,1613.0,84.5,230.7,179.4,606.3,0.2978723404255319,0.7021276595744681,
upper__east_side,9559075749,40.7722433,-73.955622,158.1,food_drink,primary,4.0,1575.0,91.7,231.4,175.7,612.9,0.2589285714285714,0.7410714285714286,
upper__east_side,2723963877,40.7731405,-73.9583584,161.5,finance,residential,1.0,10260.0,31.6,212.1,93.4,579.2,0.0,1.0,
upper__east_side,9559184087,40.7721955,-73.9556505,161.7,food_drink,primary,4.0,1575.0,97.5,230.9,174.2,618.3,0.2916666666666667,0.7083333333333334,
upper__east_side,6240316486,40.7748819,-73.9571029,161.8,food_drink,primary,4.0,2268.0,42.2,83.6,241.4,358.6,0.2,0.8,
upper__east_side,12065453677,40.773641,-73.9545554,164.5,food_drink,primary,4.0,7554.0,66.0,184.4,218.8,458.7,1.0,0.0,
upper__east_side,758613738,40.7723303,-73.9552875,165.4,personal_care,residential,1.0,1992.0,78.0,213.2,202.6,602.0,0.2176547658041271,0.7823452341958729,
upper__east_side,9559184085,40.7721374,-73.9556862,166.3,food_drink,primary,4.0,1588.0,104.6,230.5,172.5,625.0,0.2001982160555005,0.7998017839444995,
upper__east_side,2724189347,40.7749423,-73.957062,167.2,food_drink,residential,,2268.0,48.5,81.2,246.6,351.0,0.25,0.75,
upper__east_side,7085207165,40.7723678,-73.955182,167.8,food_drink,residential,1.0,1992.0,74.5,208.7,211.2,597.7,0.2176547658041271,0.7823452341958729,
upper__east_side,4470030391,40.7750087,-73.9565252,167.8,food_drink,residential,,16663.0,69.2,41.3,292.0,325.7,0.1822745739706033,0.8177254260293967,
upper__east_side,9173283016,40.7742116,-73.9546884,171.8,food_drink,residential,,12954.0,89.5,137.1,183.0,394.4,0.0950503545869628,0.9049496454130372,
upper__east_side,9559184088,40.7720432,-73.9557634,173.5,food_drink,residential,1.0,3243.0,116.6,231.8,168.8,635.9,0.034248718851465,0.965751281148535,
upper__east_side,7108601966,40.7750684,-73.95648,174.4,food_drink,primary,4.0,3350.0,76.8,42.4,297.6,318.1,1.0,0.0,
upper__east_side,8627158471,40.7719301,-73.9563213,175.2,health,primary,4.0,5000.0,149.6,271.2,129.8,654.0,0.171402306535183,0.8285976934648169,
upper__east_side,2724050177,40.7737943,-73.9544507,175.6,leisure_entertainment,residential,,5216.0,78.4,179.7,200.0,442.8,1.0,0.0,
upper__east_side,5484494529,40.7723296,-73.9550482,178.6,food_drink,residential,1.0,2605.0,81.0,197.3,222.7,601.9,0.0,1.0,
upper__east_side,7108604986,40.7751135,-73.9564475,179.5,retail,primary,4.0,3350.0,82.5,44.3,296.7,312.5,1.0,0.0,
upper__east_side,9770640985,40.7742562,-73.9546113,179.9,food_drink,primary,4.0,12954.0,97.4,140.6,174.8,390.2,0.0950503545869628,0.9049496454130372,
upper__east_side,5852364693,40.7718742,-73.9563636,181.1,food_drink,primary,4.0,5000.0,156.7,272.8,129.7,660.7,0.171402306535183,0.8285976934648169,
upper__east_side,7085207163,40.7723172,-73.9550167,181.4,food_drink,residential,1.0,5006.0,83.0,194.4,225.4,603.4,0.1367269667648296,0.8632730332351704,
upper__east_side,9559184086,40.7719736,-73.9556563,184.0,food_drink,residential,1.0,3243.0,121.4,220.4,179.7,643.0,0.034248718851465,0.965751281148535,
upper__east_side,9173310317,40.7743109,-73.9545851,184.7,retail,primary,4.0,12954.0,103.5,140.1,169.5,384.4,0.0950503545869628,0.9049496454130372,
upper__east_side,8250729430,40.7718662,-73.9559635,187.2,food_drink,residential,1.0,11865.0,141.1,240.4,159.9,657.1,0.1179986237015925,0.8820013762984075,
upper__east_side,13359605121,40.7718154,-73.9563927,187.5,food_drink,primary,4.0,2500.0,157.9,273.4,131.1,667.5,0.1964733411332107,0.8035266588667892,
upper__east_side,5266896891,40.7722806,-73.9549444,188.5,food_drink,residential,1.0,5006.0,88.8,187.2,231.9,607.6,0.1367269667648296,0.8632730332351704,
upper__east_side,9770640986,40.7743506,-73.9545362,190.5,personal_care,primary,4.0,2656.0,99.2,142.3,163.6,380.6,1.0,0.0,
upper__east_side,7041755301,40.7751937,-73.9568705,190.9,retail,residential,,11667.0,77.2,76.9,271.3,318.8,0.2597083445854712,0.7402916554145288,
upper__east_side,9770640987,40.7743811,-73.9545187,193.5,personal_care,primary,4.0,2656.0,95.6,142.5,160.5,377.4,1.0,0.0,
upper__east_side,9015394965,40.7717444,-73.9564358,195.3,food_drink,primary,4.0,2500.0,149.2,275.1,132.8,675.9,0.1964733411332107,0.8035266588667892,
upper__east_side,10990490106,40.7722407,-73.9548837,195.3,retail,residential,1.0,5006.0,94.8,180.4,237.4,612.2,0.1367269667648296,0.8632730332351704,
upper__east_side,5978510501,40.7721143,-73.9579282,195.5,personal_care,residential,,3405.0,113.0,299.8,44.7,668.5,0.0689507188327015,0.9310492811672983,
upper__east_side,11289834690,40.7719117,-73.9554824,196.3,personal_care,residential,1.0,5109.0,125.5,204.2,195.8,649.0,0.1689250225835591,0.8310749774164409,
upper__east_side,8250735010,40.7717928,-73.9558903,196.7,finance,residential,1.0,11865.0,146.4,232.0,169.0,664.6,0.1179986237015925,0.8820013762984075,
upper__east_side,12150716231,40.7721417,-73.9580238,198.2,personal_care,residential,,2554.0,109.9,291.5,46.5,668.5,0.2159039928218932,0.7840960071781068,
upper__east_side,2724054773,40.7752794,-73.9563412,198.3,personal_care,primary,4.0,2160.0,102.8,56.1,288.0,292.0,0.225,0.775,
upper__east_side,5640748792,40.7744439,-73.9544897,199.2,food_drink,primary,4.0,1507.0,88.4,142.7,154.7,370.8,0.2248706993478749,0.775129300652125,
upper__east_side,2723968411,40.7716883,-73.9564753,201.5,personal_care,primary,4.0,10433.0,142.2,277.0,134.1,682.6,0.0624375624375624,0.9375624375624376,
upper__east_side,8333736496,40.7753173,-73.9563154,202.7,food_drink,primary,4.0,2160.0,107.5,59.4,286.0,287.3,0.225,0.775,
upper__east_side,9772198985,40.7716572,-73.9564969,204.9,personal_care,primary,4.0,10433.0,138.3,278.1,135.1,686.3,0.0624375624375624,0.9375624375624376,
upper__east_side,8333736497,40.7753561,-73.9562803,207.2,food_drink,primary,4.0,1100.0,112.7,62.9,283.3,282.3,0.2250608272506082,0.7749391727493917,
upper__east_side,2723968410,40.7716287,-73.9565166,208.1,personal_care,primary,4.0,10433.0,134.7,279.2,136.0,689.7,0.0624375624375624,0.9375624375624376,
upper__east_side,4346186291,40.7753842,-73.9567313,210.4,food_drink,primary,4.0,2500.0,100.3,82.7,290.6,294.6,0.1773049645390071,0.8226950354609929,
upper__east_side,9321760830,40.7715895,-73.956552,212.5,food_drink,residential,,10433.0,129.5,281.4,136.9,694.5,0.0624375624375624,0.9375624375624376,
upper__east_side,996903168,40.7747138,-73.9545294,213.9,food_drink,residential,1.0,1607.0,67.8,133.9,144.4,340.7,0.2249156829679595,0.7750843170320405,
upper__east_side,2724054779,40.7754167,-73.9562405,214.2,food_drink,residential,1.0,2183.0,120.2,68.9,280.5,274.8,0.1291715976331361,0.8708284023668639,
upper__east_side,11728018664,40.771711,-73.9555384,214.8,retail,residential,1.0,2214.0,148.2,201.0,199.7,671.5,0.1125365743866756,0.8874634256133244,
upper__east_side,8250819292,40.7715896,-73.9560688,215.5,food_drink,primary,4.0,2225.0,150.3,241.3,167.9,688.7,0.2482598607888631,0.7517401392111369,
upper__east_side,5406372923,40.7745924,-73.9543714,216.5,food_drink,residential,1.0,1507.0,69.1,148.8,137.9,356.2,0.3391089108910891,0.6608910891089109,
upper__east_side,10755612111,40.7754431,-73.9566946,216.7,retail,primary,4.0,1900.0,107.4,86.1,296.2,287.3,0.2861602497398543,0.7138397502601457,
upper__east_side,7055185614,40.7725796,-73.958785,217.9,food_drink,residential,,1463.0,91.1,211.1,93.3,651.1,0.2461706783369803,0.7538293216630197,
upper__east_side,2623014636,40.7746444,-73.9543658,220.2,food_drink,residential,1.0,1607.0,64.1,148.4,134.8,350.6,0.2249156829679595,0.7750843170320405,
upper__east_side,8250739674,40.77152,-73.9561132,222.6,food_drink,primary,4.0,2225.0,141.8,243.7,169.6,696.8,0.3281653746770026,0.6718346253229974,
upper__east_side,6356444688,40.774651,-73.9543326,222.9,food_drink,residential,1.0,1607.0,61.8,151.1,132.0,350.4,0.2249156829679595,0.7750843170320405,
upper__east_side,5266897321,40.7721253,-73.9545655,223.4,personal_care,residential,1.0,4087.0,118.4,151.9,233.7,626.5,0.1824817518248175,0.8175182481751825,
upper__east_side,12231891571,40.7743386,-73.9540834,223.8,personal_care,primary,4.0,1228.0,83.8,178.8,134.6,388.8,0.5569550930996714,0.4430449069003286,
upper__east_side,10755612112,40.7755174,-73.9566349,224.6,food_drink,residential,1.0,4890.0,116.7,90.5,304.4,277.7,0.2379098958840128,0.7620901041159872,
upper__east_side,6194871166,40.7725122,-73.958829,224.8,food_drink,residential,,1463.0,98.9,212.4,96.3,659.4,0.2461706783369803,0.7538293216630197,
upper__east_side,8250847126,40.7714814,-73.9561767,226.1,retail,residential,,2225.0,135.2,248.4,168.2,701.7,0.2307692307692307,0.7692307692307693,
upper__east_side,12231891575,40.7743239,-73.9540428,226.3,personal_care,primary,4.0,1228.0,84.5,182.5,133.3,391.2,0.5569550930996714,0.4430449069003286,
upper__east_side,11986307494,40.7721623,-73.9586111,231.8,retail,residential,,1485.0,119.9,251.0,85.2,666.7,0.2,0.8,
upper__east_side,8333736499,40.7755873,-73.9565983,232.2,food_drink,residential,1.0,4890.0,125.0,96.1,310.7,269.4,0.2379098958840128,0.7620901041159872,
upper__east_side,11175739962,40.7714194,-73.9562285,232.5,retail,residential,,2418.0,127.0,251.9,169.6,709.1,0.1992204417496751,0.8007795582503248,
upper__east_side,5266897272,40.7720725,-73.9544698,233.3,food_drink,residential,1.0,4087.0,127.6,142.0,224.8,633.0,0.1824817518248175,0.8175182481751825,
upper__east_side,9173185013,40.7713983,-73.9562422,234.7,retail,residential,,2418.0,124.5,252.8,170.4,711.6,0.1992204417496751,0.8007795582503248,
upper__east_side,5555633086,40.7721018,-73.9586378,237.9,retail,residential,,1340.0,126.9,253.8,90.1,660.0,0.2,0.8,
upper__east_side,2724051411,40.7744908,-73.9539936,238.1,food_drink,residential,1.0,1540.0,65.5,182.1,117.7,374.2,0.254314259763851,0.745685740236149,
upper__east_side,8333736498,40.7756227,-73.9560593,238.9,retail,residential,1.0,2626.0,108.3,91.1,268.7,248.2,0.2250481305096767,0.7749518694903232,
upper__east_side,8333736491,40.7745082,-73.9590066,239.0,food_drink,secondary,3.0,1400.0,16.6,66.1,76.0,485.3,0.4283536585365853,0.5716463414634146,
upper__east_side,10751283105,40.7748669,-73.9542775,241.1,food_drink,residential,1.0,2530.0,40.6,154.9,118.9,327.9,0.0972222222222222,0.9027777777777778,
upper__east_side,266899965,40.7746933,-73.9588969,241.5,finance,secondary,3.0,1224.0,18.0,43.6,93.2,463.9,1.0,0.0,
upper__east_side,7007498321,40.7735138,-73.953631,241.6,retail,residential,,2554.0,133.2,136.7,193.8,487.0,0.0,1.0,
upper__east_side,9321771654,40.7713354,-73.9567572,241.7,retail,residential,,21455.0,96.5,295.6,148.6,701.1,0.0877337113729026,0.9122662886270974,
upper__east_side,6374756586,40.7745987,-73.9589824,242.1,food_drink,secondary,3.0,1196.0,17.3,56.3,81.9,476.5,0.4571428571428571,0.5428571428571428,
upper__east_side,2723965264,40.7747662,-73.9588457,242.6,finance,secondary,3.0,1224.0,10.9,34.4,101.1,455.0,1.0,0.0,
upper__east_side,9690326825,40.7748384,-73.9542112,243.5,food_drink,residential,1.0,2530.0,39.0,160.4,114.5,332.2,0.0972222222222222,0.9027777777777778,
upper__east_side,3991006660,40.7743094,-73.9591888,243.6,retail,residential,1.0,3122.0,12.0,92.9,56.2,512.0,0.1333366243767586,0.8666633756232414,
upper__east_side,5123352621,40.7743516,-73.9591659,243.6,food_drink,secondary,3.0,3122.0,13.7,87.8,58.7,507.2,0.1333366243767586,0.8666633756232414,
upper__east_side,8333736492,40.7744055,-73.9591389,244.0,food_drink,secondary,3.0,3122.0,17.7,81.5,62.0,501.2,0.1333366243767586,0.8666633756232414,
upper__east_side,8333736500,40.7756861,-73.9567751,244.2,food_drink,residential,1.0,4890.0,132.5,112.7,303.2,267.0,0.2379098958840128,0.7620901041159872,
upper__east_side,11986335291,40.7720478,-73.9586765,244.3,food_drink,primary,4.0,2680.0,133.7,255.6,95.8,653.3,0.1896713615023474,0.8103286384976526,
upper__east_side,11085058403,40.7741135,-73.9593294,247.8,food_drink,residential,1.0,5875.0,24.6,117.7,47.7,536.1,0.0547303842428156,0.9452696157571844,
upper__east_side,2723825029,40.7722902,-73.9589738,248.0,food_drink,residential,,4087.0,125.2,218.8,110.3,659.8,1.0,0.0,
upper__east_side,7322376963,40.7750356,-73.958644,248.5,health,secondary,3.0,5236.0,18.6,0.0,132.6,421.6,0.0298338724366422,0.9701661275633576,
upper__east_side,11085058401,40.7740776,-73.9593557,248.9,food_drink,secondary,3.0,5875.0,28.7,122.2,47.4,540.6,0.0547303842428156,0.9452696157571844,
upper__east_side,6691104531,40.7721589,-73.9541312,249.1,food_drink,residential,1.0,2554.0,127.2,130.8,222.7,626.6,0.1313025210084033,0.8686974789915967,
upper__east_side,11986194939,40.7720049,-73.9587065,249.3,personal_care,primary,4.0,2680.0,139.1,257.1,100.4,648.0,0.1896713615023474,0.8103286384976526,
upper__east_side,6691104529,40.7719954,-73.9542921,250.1,personal_care,residential,1.0,4087.0,119.4,125.3,210.7,643.0,0.1730535279805352,0.8269464720194647,
upper__east_side,9571664618,40.7757456,-73.9569141,252.1,food_drink,residential,1.0,3699.0,137.9,124.4,296.8,267.7,0.2334034819207958,0.7665965180792041,
upper__east_side,6691104530,40.7721437,-73.9540963,252.4,personal_care,residential,1.0,2554.0,124.3,127.7,220.2,628.7,0.1313025210084033,0.8686974789915967,
upper__east_side,5858916395,40.7739313,-73.959453,253.2,food_drink,secondary,3.0,1190.0,46.1,122.9,51.0,558.2,0.46875,0.53125,
upper__east_side,9571683573,40.775756,-73.9569414,253.6,personal_care,residential,1.0,3699.0,138.9,126.6,295.5,268.1,0.2334034819207958,0.7665965180792041,
upper__east_side,11133247689,40.7729555,-73.953571,254.0,health,secondary,3.0,11034.0,108.8,149.3,250.7,548.4,0.0154619250096637,0.9845380749903364,
upper__east_side,13081665240,40.7736075,-73.9595127,254.0,food_drink,residential,1.0,2462.0,59.7,113.7,79.5,589.2,0.4819277108433735,0.5180722891566265,
upper__east_side,2723782890,40.771213,-73.9563888,254.5,food_drink,residential,,2700.0,100.6,264.1,177.6,696.1,0.257201646090535,0.742798353909465,
upper__east_side,11986194940,40.7719649,-73.958755,255.3,retail,primary,4.0,2680.0,144.9,257.4,106.2,642.0,0.1896713615023474,0.8103286384976526,
upper__east_side,8627283437,40.7749225,-73.9541155,255.6,food_drink,primary,4.0,1200.0,26.7,168.9,104.1,325.2,0.1900108577633007,0.8099891422366993,
upper__east_side,13399308029,40.774359,-73.9536586,257.6,food_drink,residential,1.0,1677.0,79.2,162.8,109.6,396.3,0.2,0.8,
upper__east_side,7165016688,40.7738414,-73.9595305,258.0,food_drink,secondary,3.0,1167.0,57.5,114.3,55.3,570.1,0.4848484848484848,0.5151515151515151,
upper__east_side,3792073193,40.7711856,-73.9568688,259.2,food_drink,primary,4.0,21455.0,77.5,297.1,158.7,682.7,0.0877337113729026,0.9122662886270974,
upper__east_side,11465992310,40.7711613,-73.9564192,260.1,food_drink,residential,,2500.0,94.5,265.6,180.6,689.9,0.2,0.8,
upper__east_side,5400492388,40.7749658,-73.9540704,261.6,food_drink,primary,4.0,1200.0,20.5,173.1,99.2,321.6,0.1900108577633007,0.8099891422366993,
upper__east_side,9173102299,40.7711285,-73.9564384,263.7,food_drink,primary,4.0,2500.0,90.7,264.5,182.6,685.9,0.2,0.8,
upper__east_side,12103235326,40.7737236,-73.9596215,264.0,retail,secondary,3.0,2462.0,61.3,104.9,64.3,585.0,0.4819277108433735,0.5180722891566265,
upper__east_side,8627158489,40.7711267,-73.9569024,266.1,personal_care,primary,4.0,21455.0,70.4,295.6,163.5,675.7,0.0877337113729026,0.9122662886270974,
upper__east_side,3341829009,40.7736696,-73.9596624,267.0,food_drink,residential,1.0,2462.0,54.5,101.1,69.1,591.8,0.4819277108433735,0.5180722891566265,
upper__east_side,9690356178,40.7750254,-73.9540388,267.8,food_drink,primary,4.0,1600.0,13.9,176.6,95.2,316.0,0.4347826086956521,0.5652173913043478,
upper__east_side,3991036557,40.774676,-73.959296,269.3,personal_care,secondary,3.0,2043.0,10.8,67.9,64.9,488.8,0.557799918111096,0.442200081888904,
upper__east_side,8250837717,40.7710568,-73.9564846,271.7,food_drink,primary,4.0,5017.0,82.1,262.6,187.1,677.1,0.1727647301194891,0.8272352698805109,
upper__east_side,3991055757,40.774432,-73.959489,272.2,personal_care,residential,1.0,6470.0,17.4,97.8,35.5,519.4,0.532300496930722,0.467699503069278,
upper__east_side,9029195974,40.7747863,-73.9537487,272.3,personal_care,primary,4.0,2550.0,31.1,197.5,81.6,348.9,0.2729150529305448,0.7270849470694553,
upper__east_side,11289749268,40.7710694,-73.9559409,274.3,retail,residential,,2554.0,118.0,226.8,214.3,692.8,0.25,0.75,
upper__east_side,9029195972,40.7748162,-73.9537295,275.4,personal_care,primary,4.0,2550.0,28.2,198.5,78.5,346.3,0.2729150529305448,0.7270849470694553,
upper__east_side,7041755299,40.7717972,-73.9588832,275.9,food_drink,primary,4.0,2953.0,166.4,264.3,125.7,620.6,0.1970443349753694,0.8029556650246306,
upper__east_side,5852294691,40.7751719,-73.9589237,276.1,health,secondary,4.0,4086.0,20.7,28.0,127.0,428.2,0.0720164609053498,0.9279835390946504,
upper__east_side,11175738709,40.7711143,-73.9555888,276.2,food_drink,residential,,2554.0,146.2,196.9,216.3,708.1,0.2,0.8,
upper__east_side,266875353,40.7710267,-73.9560688,277.4,food_drink,residential,,2554.0,106.4,233.5,210.7,684.7,0.25,0.75,
upper__east_side,6403172421,40.7734593,-73.9598061,278.4,food_drink,secondary,3.0,17368.0,30.0,91.2,90.7,617.6,0.1321241184201286,0.8678758815798714,
upper__east_side,12150569644,40.771092,-73.9555612,279.2,personal_care,residential,,2554.0,147.1,194.7,213.2,706.6,0.2,0.8,
upper__east_side,5794935823,40.7748581,-73.9536956,280.3,leisure_entertainment,primary,4.0,2550.0,24.6,199.7,73.7,343.0,0.2729150529305448,0.7270849470694553,
upper__east_side,10000521613,40.7740338,-73.9597573,280.6,food_drink,secondary,3.0,3916.0,49.3,102.7,27.9,566.9,0.3295028033918725,0.6704971966081276,
upper__east_side,12103236908,40.7734171,-73.9598358,281.1,personal_care,secondary,3.0,17368.0,25.5,90.0,95.3,622.8,0.1321241184201286,0.8678758815798714,
upper__east_side,3991034657,40.774123,-73.959736,281.2,food_drink,secondary,3.0,3916.0,41.7,108.9,19.5,558.5,0.3295028033918725,0.6704971966081276,
upper__east_side,2620513910,40.7759713,-73.9557489,282.0,finance,residential,,11340.0,62.4,133.4,253.9,203.6,0.0243592304431918,0.975640769556808,
upper__east_side,5090744132,40.775351,-73.9587932,282.2,personal_care,secondary,4.0,4086.0,36.6,37.3,149.5,406.8,0.0720164609053498,0.9279835390946504,
upper__east_side,9210994756,40.7717354,-73.9589133,282.5,retail,residential,,2852.0,173.7,268.1,131.9,613.7,0.3,0.7,
upper__east_side,9571717299,40.7760409,-73.9563334,282.9,leisure_entertainment,primary,4.0,7607.0,86.4,138.7,302.9,214.3,0.102360480562895,0.897639519437105,
