cell_id,road_density_primary
r0068_c0058,7.54
r0068_c0059,0.0
r0068_c0060,0.0
r0068_c0061,11.16
r0068_c0064,10.14
r0068_c0065,15.47
r0068_c0067,7.84
r0068_c0068,0.0
r0068_c0069,16.96
r0068_c0070,14.75
r0068_c0071,12.92
r0068_c0072,0.0
r0068_c0074,0.0
r0068_c0075,0.0
r0068_c0076,0.0
r0068_c0078,11.7
r0068_c0079,0.0
r0068_c0080,0.0
r0068_c0081,0.0
r0068_c0082,0.0
r0068_c0091,0.0
r0068_c0092,0.0
r0068_c0093,0.0
r0068_c0098,1.78
r0068_c0099,13.59
r0068_c0100,0.0
r0068_c0101,0.0
r0068_c0102,0.0
r0068_c0104,0.0
r0068_c0105,0.0
r0068_c0106,11.29
r0068_c0107,11.46
r0068_c0108,3.48
r0068_c0109,8.84
r0068_c0110,6.92
r0068_c0111,0.0
r0068_c0112,0.0
r0068_c0113,0.0
r0069_c0050,3.74
r0069_c0051,15.21
r0069_c0052,17.01
r0069_c0053,17.23
r0069_c0054,11.48
r0069_c0055,0.0
r0069_c0056,14.34
r0069_c0057,14.38
r0069_c0058,0.0
r0069_c0059,24.16
r0069_c0060,6.47
r0069_c0061,12.45
r0069_c0062,16.3
r0069_c0066,4.09
r0069_c0067,16.59
r0069_c0068,9.8
r0069_c0069,5.08
r0069_c0071,2.61
r0069_c0072,0.0
r0069_c0074,0.0
r0069_c0075,0.0
r0069_c0076,0.0
r0069_c0077,13.71
r0069_c0079,0.0
r0069_c0080,0.0
r0069_c0081,0.0
r0069_c0082,0.0
r0069_c0083,0.0
r0069_c0085,0.0
r0069_c0086,0.0
r0069_c0092,0.0
r0069_c0093,0.0
r0069_c0094,0.0
r0069_c0097,0.0
r0069_c0098,0.0
r0069_c0099,0.0
r0069_c0100,7.03
r0069_c0101,0.0
r0069_c0102,0.0
r0069_c0103,0.0
r0069_c0104,0.0
r0069_c0105,0.0
r0069_c0106,0.0
r0069_c0108,0.0
r0069_c0109,0.54
r0069_c0110,0.0
r0069_c0111,0.0
r0069_c0112,26.03
r0069_c0113,0.0
r0069_c0114,7.88
r0069_c0115,16.68
r0070_c0035,0.0
r0070_c0041,7.91
r0070_c0042,25.46
r0070_c0050,0.0
r0070_c0051,0.0
r0070_c0052,7.89
r0070_c0053,0.0
r0070_c0054,0.0
r0070_c0055,0.0
r0070_c0056,0.0
r0070_c0057,11.84
r0070_c0058,0.0
r0070_c0059,5.09
r0070_c0060,7.91
r0070_c0061,22.91
r0070_c0064,0.0
r0070_c0066,7.31
r0070_c0067,12.45
r0070_c0068,0.0
r0070_c0070,0.0
r0070_c0071,8.23
r0070_c0072,0.0
r0070_c0073,0.0
r0070_c0074,0.0
r0070_c0075,0.0
r0070_c0079,0.0
r0070_c0080,0.0
r0070_c0081,0.0
r0070_c0082,0.0
r0070_c0083,0.0
r0070_c0084,0.0
r0070_c0086,0.0
r0070_c0092,0.0
r0070_c0093,0.0
r0070_c0094,0.0
r0070_c0095,0.0
r0070_c0097,0.0
r0070_c0098,0.0
r0070_c0099,0.0
r0070_c0100,5.62
r0070_c0102,0.0
r0070_c0103,0.0
r0070_c0104,0.0
r0070_c0105,25.51
r0070_c0106,0.0
r0070_c0107,0.0
r0070_c0108,33.18
r0070_c0109,0.0
r0070_c0110,0.0
r0070_c0111,0.0
r0070_c0112,0.0
r0070_c0113,0.0
r0070_c0114,0.0
r0070_c0115,0.0
r0070_c0116,0.0
r0071_c0041,23.0
r0071_c0042,11.44
r0071_c0045,42.16
r0071_c0050,25.6
r0071_c0051,25.68
r0071_c0052,6.56
r0071_c0053,0.0
r0071_c0054,0.0
r0071_c0055,0.0
r0071_c0056,0.0
r0071_c0057,6.84
r0071_c0058,0.0
r0071_c0059,0.0
r0071_c0060,9.8
r0071_c0061,25.29
r0071_c0068,17.43
r0071_c0069,0.0
r0071_c0070,0.0
r0071_c0071,0.0
r0071_c0072,21.06
r0071_c0073,0.0
r0071_c0074,0.0
r0071_c0075,0.0
r0071_c0076,0.0
r0071_c0077,16.01
r0071_c0081,0.0
r0071_c0082,0.0
r0071_c0083,0.0
r0071_c0084,0.0
r0071_c0085,0.0
r0071_c0093,0.0
r0071_c0094,0.0
r0071_c0095,0.0
r0071_c0096,0.0
r0071_c0097,0.0
r0071_c0098,0.0
r0071_c0099,0.0
r0071_c0100,0.0
r0071_c0106,0.0
r0071_c0107,0.0
r0071_c0108,0.0
r0071_c0109,0.0
r0071_c0110,0.0
r0071_c0111,0.0
r0071_c0112,0.0
r0071_c0113,0.0
r0071_c0114,0.0
r0071_c0115,0.0
r0071_c0116,0.0
r0072_c0041,54.13
r0072_c0042,13.33
r0072_c0043,0.0
r0072_c0044,23.33
r0072_c0045,6.25
r0072_c0046,28.11
r0072_c0047,7.67
r0072_c0048,25.03
r0072_c0049,20.19
r0072_c0050,14.01
r0072_c0051,17.65
r0072_c0052,11.24
r0072_c0053,50.8
r0072_c0054,0.0
r0072_c0056,16.21
r0072_c0063,9.17
r0072_c0064,4.18
r0072_c0065,0.0
r0072_c0066,0.0
r0072_c0067,0.0
r0072_c0069,0.0
r0072_c0070,0.0
r0072_c0071,0.0
r0072_c0072,0.0
r0072_c0073,0.0
r0072_c0075,8.13
r0072_c0076,4.13
r0072_c0077,0.0
r0072_c0078,0.0
r0072_c0079,0.0
r0072_c0081,0.0
r0072_c0082,0.0
r0072_c0083,0.0
r0072_c0084,0.0
r0072_c0085,0.0
r0072_c0086,0.0
r0072_c0093,0.0
r0072_c0094,0.0
r0072_c0095,0.0
r0072_c0097,0.0
r0072_c0103,0.0
r0072_c0104,0.0
r0072_c0105,15.44
r0072_c0106,0.0
r0072_c0107,0.0
r0072_c0108,0.0
r0072_c0109,0.0
r0072_c0110,0.0
r0072_c0111,38.35
r0072_c0112,0.0
r0072_c0113,0.0
r0072_c0114,0.0
r0072_c0115,0.0
r0072_c0116,0.0
r0072_c0117,0.0
r0073_c0039,21.69
r0073_c0040,22.49
r0073_c0041,32.77
r0073_c0042,8.87
r0073_c0043,0.0
r0073_c0044,13.64
r0073_c0045,14.61
r0073_c0046,60.62
r0073_c0047,9.96
r0073_c0048,1.35
r0073_c0049,13.92
r0073_c0050,29.28
r0073_c0051,1.64
r0073_c0052,15.23
r0073_c0053,11.42
r0073_c0054,0.0
r0073_c0055,0.0
r0073_c0056,6.39
r0073_c0057,38.75
r0073_c0058,0.0
r0073_c0059,0.0
r0073_c0060,6.62
r0073_c0061,17.47
r0073_c0063,9.59
r0073_c0065,0.0
r0073_c0066,0.0
r0073_c0067,9.44
r0073_c0069,7.03
r0073_c0070,5.15
r0073_c0071,0.0
r0073_c0072,0.0
r0073_c0073,5.25
r0073_c0074,18.48
r0073_c0076,0.0
r0073_c0078,0.0
r0073_c0079,28.49
r0073_c0081,0.0
r0073_c0082,0.0
r0073_c0083,0.0
r0073_c0084,0.0
r0073_c0085,0.0
r0073_c0086,0.0
r0073_c0087,0.0
r0073_c0092,0.0
r0073_c0093,0.0
r0073_c0094,0.0
r0073_c0095,0.0
r0073_c0096,0.0
r0073_c0099,0.0
r0073_c0101,0.0
r0073_c0102,0.0
r0073_c0104,0.0
r0073_c0106,10.55
r0073_c0107,0.0
r0073_c0108,1.63
r0073_c0109,6.95
r0073_c0110,0.0
r0073_c0111,0.0
r0073_c0112,0.0
r0073_c0113,0.0
r0073_c0114,0.0
r0073_c0115,0.0
r0073_c0116,0.0
r0073_c0118,0.0
r0074_c0040,28.07
r0074_c0041,0.0
r0074_c0042,7.75
r0074_c0043,0.0
r0074_c0044,0.44
r0074_c0045,0.0
r0074_c0046,3.59
r0074_c0047,2.75
r0074_c0048,0.0
r0074_c0049,19.29
r0074_c0050,14.53
r0074_c0059,15.13
r0074_c0060,0.0
r0074_c0061,22.1
r0074_c0062,0.0
r0074_c0063,7.48
r0074_c0065,0.0
r0074_c0066,0.0
r0074_c0068,0.0
r0074_c0069,0.0
r0074_c0070,23.24
r0074_c0071,10.8
r0074_c0072,12.58
r0074_c0073,0.0
r0074_c0074,0.0
r0074_c0075,8.27
r0074_c0076,0.0
r0074_c0077,0.0
r0074_c0078,0.0
r0074_c0079,51.66
r0074_c0080,0.0
r0074_c0081,0.0
r0074_c0083,0.0
r0074_c0084,0.0
r0074_c0085,0.0
r0074_c0086,0.0
r0074_c0087,0.0
r0074_c0092,0.0
r0074_c0093,0.0
r0074_c0094,0.0
r0074_c0095,0.0
r0074_c0096,0.0
r0074_c0097,0.0
r0074_c0098,0.0
r0074_c0099,0.0
r0074_c0100,0.0
r0074_c0101,0.0
r0074_c0102,0.0
r0074_c0103,0.0
r0074_c0104,27.8
r0074_c0106,0.0
r0074_c0107,12.0
r0074_c0108,0.0
r0074_c0109,0.0
r0074_c0110,0.0
r0074_c0111,0.0
r0074_c0112,0.0
r0074_c0113,0.0
r0074_c0114,0.0
r0074_c0115,0.0
r0074_c0116,0.0
r0074_c0119,0.0
r0075_c0040,9.49
r0075_c0041,12.37
r0075_c0042,14.37
r0075_c0043,19.76
r0075_c0044,11.56
r0075_c0045,12.84
r0075_c0047,27.14
r0075_c0048,0.0
r0075_c0049,6.38
r0075_c0050,22.53
r0075_c0051,11.79
r0075_c0052,15.23
r0075_c0053,2.24
r0075_c0054,7.53
r0075_c0055,16.79
r0075_c0056,33.4
r0075_c0057,4.33
r0075_c0058,17.68
r0075_c0061,31.76
r0075_c0062,0.0
r0075_c0063,11.67
r0075_c0064,5.69
r0075_c0065,7.31
r0075_c0069,0.0
r0075_c0070,12.7
r0075_c0071,0.0
r0075_c0072,0.0
r0075_c0073,0.0
r0075_c0074,0.0
r0075_c0075,7.9
r0075_c0076,9.02
r0075_c0077,0.0
r0075_c0078,0.0
r0075_c0079,0.0
r0075_c0080,8.24
r0075_c0083,0.0
r0075_c0084,0.0
r0075_c0085,0.0
r0075_c0086,0.0
r0075_c0087,0.0
r0075_c0092,0.0
r0075_c0093,0.0
r0075_c0094,0.0
r0075_c0095,0.0
r0075_c0096,0.0
r0075_c0101,0.0
r0075_c0102,0.0
r0075_c0103,0.0
r0075_c0104,4.19
r0075_c0105,0.0
r0075_c0106,0.0
r0075_c0107,0.0
r0075_c0108,0.0
r0075_c0110,0.0
r0075_c0111,0.0
r0075_c0114,0.0
r0075_c0115,0.0
r0075_c0116,0.0
r0075_c0117,0.0
r0075_c0118,0.0
r0075_c0119,0.0
r0075_c0120,46.03
r0075_c0121,0.0
r0076_c0039,25.21
r0076_c0040,6.99
r0076_c0041,0.0
r0076_c0042,3.65
r0076_c0043,17.12
r0076_c0044,3.18
r0076_c0047,0.0
r0076_c0050,13.12
r0076_c0051,0.0
r0076_c0052,5.78
r0076_c0053,14.73
r0076_c0054,0.0
r0076_c0055,19.09
r0076_c0056,18.73
r0076_c0058,13.56
r0076_c0063,0.0
r0076_c0064,14.67
r0076_c0065,7.37
r0076_c0067,0.0
r0076_c0068,0.0
r0076_c0070,5.99
r0076_c0071,0.0
r0076_c0072,0.0
r0076_c0073,0.0
r0076_c0074,4.83
r0076_c0075,3.68
r0076_c0076,5.81
r0076_c0077,3.54
r0076_c0078,0.0
r0076_c0079,0.0
r0076_c0081,14.02
r0076_c0082,0.0
r0076_c0083,0.0
r0076_c0086,0.0
r0076_c0087,0.0
r0076_c0092,0.0
r0076_c0093,0.0
r0076_c0094,0.0
r0076_c0095,0.0
r0076_c0096,0.0
r0076_c0098,0.0
r0076_c0099,0.0
r0076_c0100,0.0
r0076_c0101,0.0
r0076_c0102,0.0
r0076_c0103,0.0
r0076_c0104,0.0
r0076_c0105,0.0
r0076_c0106,0.0
r0076_c0107,0.0
r0076_c0110,0.0
r0076_c0111,0.0
r0076_c0112,0.0
r0076_c0113,0.0
r0076_c0115,0.0
r0076_c0116,0.0
r0076_c0117,0.0
r0076_c0118,0.0
r0076_c0119,0.0
r0076_c0120,0.0
r0077_c0038,0.0
r0077_c0039,18.43
r0077_c0040,10.65
r0077_c0041,19.79
r0077_c0042,8.67
r0077_c0046,10.07
r0077_c0047,14.37
r0077_c0048,0.0
r0077_c0049,27.02
r0077_c0050,11.77
r0077_c0051,16.71
r0077_c0052,13.9
r0077_c0053,7.98
r0077_c0057,0.0
r0077_c0058,0.0
r0077_c0063,16.05
r0077_c0064,5.62
r0077_c0065,9.0
r0077_c0066,0.0
r0077_c0070,0.0
r0077_c0071,0.0
r0077_c0072,0.0
r0077_c0074,0.53
r0077_c0075,0.0
r0077_c0076,0.0
r0077_c0077,4.38
r0077_c0078,5.74
r0077_c0079,14.45
r0077_c0081,1.33
r0077_c0082,0.0
r0077_c0083,0.0
r0077_c0084,0.0
r0077_c0085,0.0
r0077_c0086,0.0
r0077_c0087,0.0
r0077_c0093,0.0
r0077_c0094,0.0
r0077_c0095,0.0
r0077_c0096,0.0
r0077_c0100,0.0
r0077_c0102,0.0
r0077_c0103,0.0
r0077_c0104,0.0
r0077_c0105,0.0
r0077_c0106,0.0
r0077_c0107,0.0
r0077_c0110,0.0
r0077_c0111,0.0
r0077_c0112,0.0
r0077_c0113,0.0
r0077_c0115,12.22
r0077_c0116,0.0
r0077_c0117,23.83
r0077_c0118,0.0
r0078_c0039,8.46
r0078_c0044,21.0
r0078_c0046,20.97
r0078_c0048,0.0
r0078_c0049,29.24
r0078_c0050,0.0
r0078_c0053,0.0
r0078_c0054,0.0
r0078_c0055,0.0
r0078_c0056,2.5
r0078_c0057,0.0
r0078_c0060,16.91
r0078_c0061,39.96
r0078_c0063,0.0
r0078_c0064,0.0
r0078_c0065,14.32
r0078_c0067,0.0
r0078_c0068,0.0
r0078_c0069,13.34
r0078_c0070,1.89
r0078_c0071,0.0
r0078_c0072,0.0
r0078_c0073,0.0
r0078_c0074,0.0
r0078_c0075,0.0
r0078_c0078,22.93
r0078_c0079,2.4
r0078_c0081,4.93
r0078_c0082,8.13
r0078_c0083,0.0
r0078_c0084,0.0
r0078_c0085,0.0
r0078_c0086,0.0
r0078_c0087,0.0
r0078_c0093,0.0
r0078_c0094,0.0
r0078_c0095,0.0
r0078_c0097,0.0
r0078_c0100,0.0
r0078_c0102,0.0
r0078_c0103,0.0
r0078_c0104,0.0
r0078_c0105,0.0
r0078_c0106,0.0
r0078_c0107,0.0
r0078_c0108,0.0
r0078_c0109,1.46
r0078_c0110,8.13
r0078_c0111,9.45
r0078_c0112,0.0
r0078_c0113,0.0
r0078_c0114,3.53
r0078_c0115,3.43
r0078_c0116,0.0
r0078_c0117,0.0
r0079_c0040,11.41
r0079_c0041,0.0
r0079_c0042,6.15
r0079_c0045,19.57
r0079_c0046,20.67
r0079_c0048,21.53
r0079_c0049,8.44
r0079_c0051,0.48
r0079_c0052,13.58
r0079_c0053,0.0
r0079_c0054,0.0
r0079_c0055,0.0
r0079_c0058,0.0
r0079_c0062,11.78
r0079_c0066,0.0
r0079_c0067,0.0
r0079_c0068,0.0
r0079_c0069,0.0
r0079_c0070,8.3
r0079_c0071,2.13
r0079_c0072,0.0
r0079_c0073,0.0
r0079_c0074,0.0
r0079_c0075,0.0
r0079_c0078,7.59
r0079_c0079,0.0
r0079_c0080,0.0
r0079_c0081,0.0
r0079_c0082,13.66
r0079_c0083,0.0
r0079_c0084,0.0
r0079_c0085,52.51
r0079_c0086,0.0
r0079_c0087,0.0
r0079_c0088,0.0
r0079_c0093,0.0
r0079_c0094,0.0
r0079_c0095,0.0
r0079_c0096,0.0
r0079_c0097,0.0
r0079_c0101,0.0
r0079_c0102,0.0
r0079_c0103,0.0
r0079_c0104,0.0
r0079_c0105,0.0
r0079_c0106,1.67
r0079_c0107,0.0
r0079_c0108,26.5
r0079_c0109,0.0
r0079_c0110,0.0
r0079_c0114,0.87
r0079_c0115,0.0
r0079_c0116,0.0
r0079_c0117,0.0
r0080_c0043,0.0
r0080_c0046,0.0
r0080_c0048,0.0
r0080_c0049,17.06
r0080_c0051,15.71
r0080_c0052,0.0
r0080_c0054,0.0
r0080_c0055,4.94
r0080_c0056,0.0
r0080_c0057,0.0
r0080_c0058,0.0
r0080_c0059,10.53
r0080_c0060,0.0
r0080_c0063,0.0
r0080_c0065,16.72
r0080_c0066,11.24
r0080_c0067,22.07
r0080_c0068,0.0
r0080_c0069,0.0
r0080_c0070,0.0
r0080_c0071,10.09
r0080_c0073,0.0
r0080_c0074,0.0
r0080_c0075,0.0
r0080_c0076,0.0
r0080_c0077,0.0
r0080_c0079,0.0
r0080_c0080,0.0
r0080_c0083,25.64
r0080_c0084,0.0
r0080_c0085,0.0
r0080_c0088,0.0
r0080_c0093,0.0
r0080_c0096,0.0
r0080_c0098,0.0
r0080_c0100,0.0
r0080_c0101,0.0
r0080_c0102,0.0
r0080_c0103,0.0
r0080_c0104,0.0
r0080_c0105,0.0
r0080_c0107,0.0
r0080_c0108,0.0
r0080_c0110,0.0
r0080_c0111,0.0
r0080_c0112,0.0
r0080_c0113,0.0
r0080_c0114,0.0
r0080_c0115,0.0
r0081_c0039,0.0
r0081_c0040,0.0
r0081_c0042,16.18
r0081_c0044,0.0
r0081_c0045,14.25
r0081_c0046,19.82
r0081_c0047,1.06
r0081_c0048,0.0
r0081_c0049,9.53
r0081_c0050,2.3
r0081_c0052,0.0
r0081_c0053,0.0
r0081_c0056,0.0
r0081_c0057,0.0
r0081_c0058,0.0
r0081_c0060,0.0
r0081_c0061,6.03
r0081_c0063,0.0
r0081_c0064,0.0
r0081_c0065,6.99
r0081_c0066,0.0
r0081_c0068,8.61
r0081_c0069,14.28
r0081_c0070,0.0
r0081_c0071,0.0
r0081_c0072,13.93
r0081_c0073,0.0
r0081_c0075,0.0
r0081_c0077,0.0
r0081_c0079,0.0
r0081_c0080,0.0
r0081_c0081,9.45
r0081_c0082,0.0
r0081_c0083,0.42
r0081_c0084,9.45
r0081_c0088,0.0
r0081_c0093,0.0
r0081_c0095,4.76
r0081_c0097,0.0
r0081_c0098,0.0
r0081_c0100,0.0
r0081_c0105,9.78
r0081_c0106,27.32
r0081_c0107,0.0
r0081_c0108,0.0
r0081_c0110,0.0
r0081_c0111,0.0
r0081_c0112,0.0
r0081_c0113,0.0
r0081_c0114,0.0
r0082_c0034,11.21
r0082_c0035,1.56
r0082_c0037,14.41
r0082_c0039,10.2
r0082_c0042,10.33
r0082_c0045,6.09
r0082_c0046,0.0
r0082_c0047,11.81
r0082_c0053,0.0
r0082_c0054,0.0
r0082_c0057,0.0
r0082_c0060,0.0
r0082_c0061,20.58
r0082_c0062,0.0
r0082_c0063,34.01
r0082_c0064,0.0
r0082_c0065,3.25
r0082_c0066,0.0
r0082_c0068,0.0
r0082_c0069,1.99
r0082_c0070,10.47
r0082_c0071,23.24
r0082_c0072,21.09
r0082_c0073,0.0
r0082_c0074,0.0
r0082_c0075,0.0
r0082_c0077,0.0
r0082_c0078,10.61
r0082_c0079,0.0
r0082_c0080,12.63
r0082_c0081,0.0
r0082_c0082,0.0
r0082_c0083,0.0
r0082_c0084,14.83
r0082_c0085,0.0
r0082_c0088,30.88
r0082_c0091,0.48
r0082_c0097,0.0
r0082_c0100,0.0
r0082_c0105,0.0
r0082_c0106,7.62
r0082_c0107,0.0
r0082_c0108,0.0
r0082_c0110,0.0
r0082_c0111,0.0
r0082_c0112,0.0
r0082_c0113,0.0
r0082_c0114,0.0
r0083_c0032,26.34
r0083_c0036,15.81
r0083_c0038,3.39
r0083_c0039,0.0
r0083_c0043,1.9
r0083_c0044,0.0
r0083_c0045,3.94
r0083_c0047,6.69
r0083_c0048,0.0
r0083_c0049,0.0
r0083_c0050,55.18
r0083_c0051,4.94
r0083_c0053,0.0
r0083_c0055,24.52
r0083_c0056,0.0
r0083_c0062,0.0
r0083_c0063,0.0
r0083_c0066,0.0
r0083_c0067,0.0
r0083_c0069,0.0
r0083_c0070,0.0
r0083_c0071,7.84
r0083_c0072,11.26
r0083_c0073,18.9
r0083_c0074,8.64
r0083_c0075,0.0
r0083_c0076,0.0
r0083_c0077,0.0
r0083_c0078,5.26
r0083_c0079,0.0
r0083_c0080,0.0
r0083_c0081,0.0
r0083_c0082,0.0
r0083_c0083,0.0
r0083_c0084,0.0
r0083_c0085,19.52
r0083_c0087,13.06
r0083_c0088,0.0
r0083_c0089,18.82
r0083_c0098,0.0
r0083_c0099,0.0
r0083_c0100,0.0
r0083_c0101,0.0
r0083_c0102,0.0
r0083_c0103,0.0
r0083_c0106,14.3
r0083_c0107,6.14
r0083_c0108,0.0
r0083_c0110,0.0
r0083_c0111,0.0
r0083_c0112,0.0
r0083_c0113,0.0
r0084_c0029,0.0
r0084_c0031,30.49
r0084_c0032,0.0
r0084_c0033,0.0
r0084_c0034,0.0
r0084_c0035,3.05
r0084_c0036,2.97
r0084_c0038,11.17
r0084_c0040,6.93
r0084_c0041,0.0
r0084_c0042,0.0
r0084_c0043,6.41
r0084_c0044,5.54
r0084_c0046,0.0
r0084_c0048,0.0
r0084_c0049,30.65
r0084_c0050,0.0
r0084_c0051,7.32
r0084_c0052,0.0
r0084_c0053,0.0
r0084_c0057,0.0
r0084_c0061,7.03
r0084_c0062,0.0
r0084_c0063,0.0
r0084_c0064,22.29
r0084_c0065,5.56
r0084_c0066,4.08
r0084_c0067,12.82
r0084_c0068,2.93
r0084_c0069,8.21
r0084_c0070,3.23
r0084_c0071,9.78
r0084_c0072,17.89
r0084_c0074,5.5
r0084_c0075,30.69
r0084_c0076,21.56
r0084_c0077,7.68
r0084_c0078,5.34
r0084_c0079,7.42
r0084_c0080,10.19
r0084_c0081,7.71
r0084_c0082,0.0
r0084_c0083,12.99
r0084_c0084,0.0
r0084_c0085,0.0
r0084_c0087,0.0
r0084_c0088,0.0
r0084_c0089,23.01
r0084_c0092,0.0
r0084_c0098,0.0
r0084_c0099,0.0
r0084_c0100,0.0
r0084_c0101,0.0
r0084_c0102,0.0
r0084_c0103,0.0
r0084_c0104,0.0
r0084_c0106,0.0
r0084_c0107,15.02
r0084_c0108,0.0
r0084_c0110,0.0
r0084_c0111,0.0
r0084_c0112,0.0
r0085_c0021,0.0
r0085_c0031,0.0
r0085_c0032,0.0
r0085_c0033,0.0
r0085_c0034,0.0
r0085_c0038,0.0
r0085_c0039,0.0
r0085_c0040,18.36
r0085_c0041,13.45
r0085_c0043,16.85
r0085_c0044,9.86
r0085_c0046,22.57
r0085_c0048,20.89
r0085_c0049,0.0
r0085_c0052,0.0
r0085_c0053,10.68
r0085_c0054,3.54
r0085_c0055,0.0
r0085_c0057,16.49
r0085_c0058,0.0
r0085_c0059,17.94
r0085_c0060,9.84
r0085_c0061,12.33
r0085_c0062,13.83
r0085_c0063,0.0
r0085_c0065,10.13
r0085_c0066,0.0
r0085_c0067,0.0
r0085_c0068,0.0
r0085_c0069,0.0
r0085_c0070,0.0
r0085_c0071,0.0
r0085_c0073,0.0
r0085_c0075,0.0
r0085_c0076,7.0
r0085_c0077,18.09
r0085_c0078,10.09
r0085_c0079,0.0
r0085_c0080,0.0
r0085_c0081,0.0
r0085_c0082,0.0
r0085_c0083,0.0
r0085_c0084,9.04
r0085_c0085,12.47
r0085_c0097,0.0
r0085_c0098,0.0
r0085_c0100,0.0
r0085_c0101,0.0
r0085_c0102,0.0
r0085_c0103,0.0
r0085_c0104,0.0
r0085_c0105,0.0
r0085_c0106,0.0
r0085_c0107,7.51
r0085_c0108,0.0
r0085_c0110,0.0
r0085_c0111,0.0
r0086_c0019,0.0
r0086_c0020,0.0
r0086_c0021,0.0
r0086_c0022,0.0
r0086_c0023,0.0
r0086_c0028,12.11
r0086_c0029,1.59
r0086_c0030,0.0
r0086_c0031,0.0
r0086_c0033,0.0
r0086_c0034,5.09
r0086_c0035,7.1
r0086_c0036,0.0
r0086_c0037,0.0
r0086_c0039,0.0
r0086_c0041,13.07
r0086_c0042,0.0
r0086_c0043,0.0
r0086_c0045,16.9
r0086_c0046,11.93
r0086_c0047,7.94
r0086_c0048,11.45
r0086_c0049,28.74
r0086_c0051,27.29
r0086_c0052,0.0
r0086_c0053,2.38
r0086_c0054,25.85
r0086_c0055,43.55
r0086_c0056,10.83
r0086_c0057,0.0
r0086_c0058,0.0
r0086_c0059,14.06
r0086_c0060,0.0
r0086_c0061,33.83
r0086_c0062,0.0
r0086_c0063,21.51
r0086_c0064,0.0
r0086_c0065,10.02
r0086_c0067,0.0
r0086_c0068,0.0
r0086_c0069,0.0
r0086_c0074,0.0
r0086_c0076,0.0
r0086_c0077,0.0
r0086_c0078,18.64
r0086_c0079,7.15
r0086_c0080,0.0
r0086_c0081,0.0
r0086_c0082,0.0
r0086_c0100,0.0
r0086_c0101,0.0
r0086_c0102,0.0
r0086_c0103,0.0
r0086_c0104,0.0
r0086_c0105,0.0
r0086_c0107,12.17
r0086_c0109,0.0
r0086_c0110,0.0
r0087_c0018,13.08
r0087_c0019,11.09
r0087_c0020,3.32
r0087_c0021,15.5
r0087_c0022,9.67
r0087_c0023,13.73
r0087_c0025,0.0
r0087_c0028,17.09
r0087_c0029,0.0
r0087_c0030,0.0
r0087_c0031,0.0
r0087_c0032,0.0
r0087_c0033,0.0
r0087_c0034,0.0
r0087_c0035,0.0
r0087_c0036,0.0
r0087_c0037,0.0
r0087_c0041,24.6
r0087_c0042,0.0
r0087_c0044,12.52
r0087_c0045,10.49
r0087_c0046,0.0
r0087_c0047,9.77
r0087_c0048,17.37
r0087_c0049,0.0
r0087_c0051,19.74
r0087_c0052,23.63
r0087_c0053,15.59
r0087_c0054,17.16
r0087_c0055,14.23
r0087_c0056,23.6
r0087_c0057,0.0
r0087_c0058,0.0
r0087_c0059,11.09
r0087_c0060,0.0
r0087_c0061,6.33
r0087_c0062,0.0
r0087_c0063,0.0
r0087_c0064,0.0
r0087_c0068,0.0
r0087_c0070,0.0
r0087_c0071,0.0
r0087_c0073,0.0
r0087_c0074,0.0
r0087_c0076,0.0
r0087_c0077,0.0
r0087_c0078,0.0
r0087_c0079,4.5
r0087_c0080,10.57
r0087_c0081,0.0
r0087_c0082,0.0
r0087_c0087,0.0
r0087_c0088,0.0
r0087_c0091,10.26
r0087_c0092,0.0
r0087_c0100,0.0
r0087_c0101,0.0
r0087_c0102,0.0
r0087_c0104,0.0
r0087_c0105,3.03
r0087_c0106,9.47
r0087_c0108,0.0
r0087_c0109,0.0
r0088_c0018,7.24
r0088_c0021,15.74
r0088_c0022,12.03
r0088_c0023,0.0
r0088_c0029,0.0
r0088_c0032,0.0
r0088_c0033,0.0
r0088_c0034,15.02
r0088_c0035,0.0
r0088_c0036,0.0
r0088_c0037,0.0
r0088_c0038,0.0
r0088_c0039,57.08
r0088_c0044,3.09
r0088_c0045,6.85
r0088_c0046,9.94
r0088_c0047,11.96
r0088_c0049,0.0
r0088_c0050,20.62
r0088_c0051,1.24
r0088_c0053,0.0
r0088_c0054,0.0
r0088_c0055,13.23
r0088_c0056,20.17
r0088_c0057,11.89
r0088_c0058,17.22
r0088_c0059,30.92
r0088_c0060,5.54
r0088_c0061,59.61
r0088_c0062,49.73
r0088_c0063,20.73
r0088_c0064,25.97
r0088_c0068,0.0
r0088_c0070,0.0
r0088_c0071,0.0
r0088_c0074,0.0
r0088_c0076,0.0
r0088_c0077,0.0
r0088_c0078,0.0
r0088_c0079,0.0
r0088_c0080,0.0
r0088_c0081,15.86
r0088_c0082,13.11
r0088_c0087,0.0
r0088_c0088,0.0
r0088_c0101,0.0
r0088_c0104,0.0
r0088_c0107,0.0
r0088_c0108,0.0
r0089_c0019,0.0
r0089_c0020,0.0
r0089_c0021,11.37
r0089_c0022,12.22
r0089_c0023,0.0
r0089_c0024,3.39
r0089_c0025,0.0
r0089_c0026,0.0
r0089_c0028,6.49
r0089_c0029,0.0
r0089_c0032,0.0
r0089_c0034,0.0
r0089_c0035,0.0
r0089_c0036,0.0
r0089_c0037,0.0
r0089_c0038,21.05
r0089_c0039,5.38
